id,year,type,accidentType,firstAddress,secondAddress,geometry,reason,area,creationDate,daniosMateriales,falloMecanico,estadoPavimento,tipoEstadoPavimento,estadoAtmosfera,tipoEstadoAtmosfera,afectado,vehiculo
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/9576,2013,ATROPELLO,,"LEYVA, ANTONIO DE",SAN ALBERTO MAGNO,"-0.9297774953117621,41.65154680743475",PEATÓN cruza calz CON PREFER. en PASO SIN semáforo,4454.0,2013-12-07T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/6288,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/18943
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/9577,2013,COLIS FRONTOLATERAL,,"SEPTIMO ARTE, AV.","AMERICANO EN PARIS, UN","-0.9260243926745974,41.62152191885522","SEMÁFORO, no respetar prioridad de paso",4642.0,2013-12-07T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/6289https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/6290https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/6291https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/6292,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/18944https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/18945
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/9578,2013,CAIDA SOBRE CALZADA,,CONCEPCION,,"-0.8747826613487039,41.64737203882021",INCORPORARSE sin las debidas precauciones,4471.0,2013-12-07T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/6293,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/18946https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/18947
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/9579,2013,COLISIÓN ALCANCE,,"LOSTAL, MARIA",,"-0.8808426934572774,41.64583899054114",PERDIDA del control por FALTA de ATENCIÓN,4475.0,2013-12-08T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/18948
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/9580,2013,COLIS FRONTOLATERAL,,GOMEZ LAGUNA(ALCALDE),S JUAN BAUTISTA SALLE,"-0.9244213411763852,41.63444197353212",GIROS: no respetar señal ó no ceñirse a la dirección,4495.0,2013-12-08T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/18949
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/9581,2013,COLISIÓN LATERAL,,"CONSTITUCION, PASEO",,"-0.8837000032645412,41.647668760113724",INVADIR otro carril en el mismo sentido de circulación,4461.0,2013-12-08T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/18950
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/9582,2013,COLISIÓN ALCANCE,,"VALENCIA, AVENIDA DE",,"-0.8949697510455706,41.64713372980882",PERDIDA del control por FALTA de ATENCIÓN,4477.0,2013-12-08T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/18951
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/9583,2013,COLISIÓN LATERAL,,"HISPANIDAD, RONDA DE","CABALLERO,FCO(ALCALDE","-0.8586802458354249,41.66759236644088",INVADIR otro carril en el mismo sentido de circulación,4468.0,2013-12-03T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/18952https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/18953
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/9584,2013,ATROPELLO,,"SAN JOSE, AVENIDA DE","CANAL, PASEO DEL","-0.8824516125202209,41.633156268397784",PEATÓN cruza calz CON PREFER. en PASO CON semáforo,4604.0,2013-12-07T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/6294https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/6295https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/6296,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/18954
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/9585,2013,ATROPELLO,,ECHEGARAY Y CABALLERO,,"-0.8857803278979575,41.65815100896193",PEATÓN cruza calz SIN PREFER. fuera de paso,4526.0,2013-12-09T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/6297,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/18955
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/9586,2013,COLIS. MARCHA ATRÁS,,"JARDINES REALES, TR.",MERCADER DE VENECIA,"-0.8901425582260953,41.606852016162875",MARCHA ATRÁS,,2013-12-10T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/18956https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/18957
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/9587,2013,COLISIÓN ALCANCE,,"BROTO, VALLE DE","ZAMBRANO, M. (POETA)","-0.8853994844903159,41.665547003703814","DISTANCIA DE SEGURIDAD, no mantener",4481.0,2013-12-10T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/6298,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/18958https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/18959
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/9588,2013,CAIDA SOBRE CALZADA,,"BOLTAÑA, RONDA DE","RANILLAS, AVENIDA DE","-0.8988224291930889,41.681817186609294",PERDIDA del control por FALTA de ATENCIÓN,4613.0,2013-12-10T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/6299https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/6300,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/18960
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/12158,2014,COLISIÓN ALCANCE,,JAIME I (DON),SAN JORGE,"-0.878399626737674,41.653142424569985",PERDIDA del control por FALTA de ATENCIÓN,2630.0,2014-10-16T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44480https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44481
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/12159,2014,COLISIÓN ALCANCE,,"NAVARRA, AVENIDA DE",,"-0.9005718898973313,41.65471375662296",PERDIDA del control por FALTA de ATENCIÓN,2629.0,2014-10-23T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44482https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44483
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/12160,2014,COLIS. MARCHA ATRÁS,,MAYOR,SAN VICENTE PAUL,"-0.8754417396680656,41.653113831884326",MARCHA ATRÁS,,2014-10-16T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44484
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/12161,2014,CAIDA SOBRE CALZADA,,"ISABEL CATOLICA, PS.","CARLOS (EMPERADOR),PL","-0.8981774282134238,41.637370118574715",INVADIR otro carril en el mismo sentido de circulación,2622.0,2014-10-30T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/15170,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44485https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44486
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/12162,2014,CAIDA SOBRE CALZADA,,GOMEZ LAGUNA(ALCALDE),,"-0.9134005222660053,41.62307965046806",OTRAS CAUSAS,,2014-10-22T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/15171,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44487
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/12163,2014,SALIDA CALZADA,,SAGRADA (NTRA.SRA)MNZ,,"-0.9675955686913701,41.703559179288035",PERDIDA del control por FALTA de ATENCIÓN,,2014-10-23T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44488
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/12164,2014,COLISIÓN LATERAL,,"CARLOS (EMPERADOR),PL",,"-0.8994494084124403,41.63800946128376",INVADIR otro carril en el mismo sentido de circulación,2612.0,2014-10-29T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44489
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/12165,2014,COLISIÓN ALCANCE,,"NAVARRA, AVENIDA DE","CALANDA, PS. DE","-0.9047634312813823,41.65509967011824","DISTANCIA DE SEGURIDAD, no mantener",2646.0,2014-10-31T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/15172https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/15173,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44490
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/12168,2014,CAIDA SOBRE CALZADA,,"ROSALES, PASEO DE LOS",UNCASTILLO,"-0.8796660379583326,41.640231801283996",PERDIDA del control por FALTA de ATENCIÓN,,2014-10-20T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/15174,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44491
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/12169,2014,COLIS. MARCHA ATRÁS,,"MENORCA, ISLA DE","HISPANIDAD, RONDA DE","-0.8569442253224475,41.66399317788149",MARCHA ATRÁS,2659.0,2014-10-30T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44492
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/12170,2014,COLISIÓN ALCANCE,,"SAGASTA, PASEO DE","BONET, JUAN PABLO","-0.8866382760165721,41.640202296609836","DISTANCIA DE SEGURIDAD, no mantener",2641.0,2014-10-31T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/15175,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44493https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44494
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/12171,2014,COLISIÓN LATERAL,,"HISPANIDAD, VIA",GOMEZ LAGUNA(ALCALDE),"-0.9148179357831321,41.64045052143847",INVADIR otro carril en el mismo sentido de circulación,2666.0,2014-10-30T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44495https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44496
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/12172,2014,COLIS. MARCHA ATRÁS,,"MADRID, AVENIDA DE",,"-0.91679280832361,41.650342929846744",MARCHA ATRÁS,,2014-10-30T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44497
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/12173,2014,COLISIÓN ALCANCE,,BARI,,"-0.9831600853628304,41.6515948922118","DISTANCIA DE SEGURIDAD, no mantener",,2014-10-31T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44498
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/12174,2014,COLIS. MARCHA ATRÁS,,UNCASTILLO,"FLETA, (TENOR) AVDA.","-0.8805502979311851,41.639588711692504",MARCHA ATRÁS,2634.0,2014-10-25T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44499
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/12175,2014,COLIS. MARCHA ATRÁS,,"RIC, PEDRO MARIA",,"-0.8834784288071386,41.64547114097832",MARCHA ATRÁS,2638.0,2014-10-26T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44500
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/12176,2014,COLIS. MARCHA ATRÁS,,TEATRO MALIBRAN,,"-0.8907819329164345,41.60941879505107",MARCHA ATRÁS,2639.0,2014-10-28T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44501
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/12177,2014,COLIS. MARCHA ATRÁS,,"HISPANIDAD, VIA",,"-0.9129045578911849,41.63594510671276",PERDIDA del control por FALTA de ATENCIÓN,,2014-10-22T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44502
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/12178,2014,SALIDA CALZADA,,ACACIAS           MRL,"LOPEZ SAZ, SERGIO","-0.929341406599246,41.65806605032787",PERDIDA del control por FALTA de ATENCIÓN,,2014-10-21T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44503
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/12179,2014,COLIS. MARCHA ATRÁS,,UNCETA,,"-0.9015144446496385,41.65124740456308",MARCHA ATRÁS,2649.0,2014-10-26T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44504
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/12180,2014,OTRAS,,SANTANDER,,"-0.8971281972974198,41.64919114164",Infracción Penal (con denuncia),2658.0,2014-10-26T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44505https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44506
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/12181,2014,CAIDA SOBRE CALZADA,,"CORBERA ALTA, CAMINO",,"-0.8655422071013779,41.68415187120862",PERDIDA del control por FALTA de ATENCIÓN,2660.0,2014-10-29T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/15176,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44507
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/12183,2014,CAIDA SOBRE CALZADA,,"PLAN, IBON DE",,"-0.9345679624034625,41.64775005399505",OTRAS CAUSAS,,2014-10-21T00:00:00Z,False,False,MAL ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/15177,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44508
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/12184,2014,COLISIÓN ALCANCE,,"FLOR, ROGER DE",,"-0.9162444486972013,41.647640923398896",PERDIDA del control por FALTA de ATENCIÓN,2668.0,2014-10-28T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44509
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/12185,2014,COLISIÓN LATERAL,,VILLAHERMOSA(DUQUESA),"UNIVERSITAS, VIA","-0.9075234410781284,41.64628513907135",INVADIR otro carril en el mismo sentido de circulación,2669.0,2014-10-28T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44510
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/12186,2014,COLISIÓN LATERAL,,"TORRES, CAMINO DE LAS",,"-0.8740118451885867,41.646572275866276",INVADIR otro carril en el mismo sentido de circulación,,2014-10-31T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44511https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44512
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/12187,2014,COLISIÓN LATERAL,,"AGUSTIN, PASEO MARIA","CORTES, HERNAN","-0.8879390016835017,41.64976600318248",INVADIR otro carril en el mismo sentido de circulación,,2014-10-25T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44513https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44514
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/12188,2014,COLISIÓN ALCANCE,,SAN VICENTE PAUL,"ARAGON, JUAN DE (DON)","-0.8748263473540919,41.653508476745046",PERDIDA del control por FALTA de ATENCIÓN,,2014-10-23T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/15178,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44515https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44516
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/12189,2014,COLISIÓN LATERAL,,"TERUEL, PASEO","GOYA,FCO.(PINTOR) AV.","-0.893364249304231,41.647798885967035",INVADIR otro carril en el mismo sentido de circulación,,2014-07-08T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/44517
